shoebill,kansas,june 17
vulture,maine,april 11
common teal,missouri,june 22
long-tailed duck,maine,september 13
heron,michigan,september 17
albatross,michigan,july 12
vulture,new york,june 15
bald eagle,kansas,august 10
bald eagle,michigan,august 01
heron,kansas,may 03
vulture,new york,august 07
heron,missouri,august 29
heron,maine,may 12
stork,maine,august 05
flamingo,maine,june 07
flamingo,maine,july 11
albatross,kansas,september 30
little grebe,maine,august 19
bald eagle,michigan,october 12
albatross,kentucky,july 20
bald eagle,kansas,november 16
stork,kentucky,september 23
little grebe,kentucky,september 14
flamingo,kansas,may 01
heron,new york,august 22
vulture,missouri,june 11
stork,maine,july 09
common teal,maine,may 13
little grebe,new york,july 14
little grebe,missouri,july 31
flamingo,kentucky,june 06
vulture,michigan,july 08
common teal,missouri,july 11
albatross,maine,september 04
little grebe,missouri,june 17
albatross,kentucky,may 24
little grebe,new york,july 14
bald eagle,missouri,august 25
shoebill,kansas,july 29
shoebill,kansas,august 29
heron,michigan,october 01
stork,missouri,july 24
stork,missouri,august 08
flamingo,missouri,august 09
heron,kansas,june 27
albatross,maine,september 18
long-tailed duck,missouri,july 20
flamingo,missouri,july 01
little grebe,new york,august 25
bald eagle,kentucky,june 05
albatross,michigan,july 24
flamingo,maine,june 22
flamingo,kansas,november 10
vulture,maine,august 04
flamingo,missouri,august 23
long-tailed duck,kentucky,june 13
shoebill,michigan,may 19
stork,michigan,june 15
common teal,kentucky,july 13
common teal,missouri,april 17
little grebe,maine,june 14
flamingo,maine,march 26
little grebe,missouri,may 28
vulture,kentucky,july 18
shoebill,maine,august 09
heron,new york,april 21
flamingo,kentucky,may 13
little grebe,missouri,august 14
stork,missouri,july 03
little grebe,kentucky,june 27
albatross,kansas,august 05
shoebill,kentucky,may 04
flamingo,maine,june 04
stork,maine,july 27
heron,new york,may 25
albatross,michigan,june 16
heron,michigan,august 27
common teal,new york,september 03
common teal,missouri,august 09
vulture,kentucky,june 10
long-tailed duck,michigan,july 28
flamingo,kentucky,july 13
albatross,kentucky,september 04
common teal,michigan,july 14
long-tailed duck,missouri,may 02
vulture,missouri,june 03
flamingo,michigan,june 06
vulture,michigan,july 14
shoebill,michigan,may 23
flamingo,kansas,august 30
albatross,kansas,june 18
vulture,missouri,august 06
long-tailed duck,new york,august 12
flamingo,maine,september 16
stork,kentucky,june 26
long-tailed duck,missouri,august 11
long-tailed duck,maine,june 25
flamingo,maine,may 27
long-tailed duck,kentucky,april 17
common teal,new york,july 27
heron,maine,july 16
little grebe,missouri,august 15
bald eagle,maine,august 21
shoebill,maine,july 24
vulture,new york,april 27
heron,kentucky,july 07
shoebill,missouri,october 03
little grebe,maine,september 18
shoebill,kansas,april 14
long-tailed duck,maine,july 27
vulture,new york,july 12
stork,kansas,may 03
albatross,kentucky,august 16
flamingo,kentucky,july 08
shoebill,michigan,august 24
bald eagle,new york,july 02
flamingo,maine,april 18
long-tailed duck,michigan,june 15
long-tailed duck,new york,july 03
bald eagle,missouri,june 02
albatross,missouri,september 03
bald eagle,kansas,september 01
stork,maine,august 31
albatross,michigan,june 11
common teal,maine,june 27
common teal,kentucky,september 27
long-tailed duck,kansas,may 09
shoebill,maine,july 04
little grebe,kansas,september 03
little grebe,missouri,may 30
long-tailed duck,kentucky,july 03
flamingo,kansas,july 17
common teal,kansas,may 25
common teal,missouri,may 12
albatross,kansas,may 22
bald eagle,maine,august 06
common teal,kentucky,june 29
vulture,new york,august 27
vulture,new york,may 22
heron,kansas,august 31
long-tailed duck,maine,august 02
common teal,kansas,june 28
flamingo,missouri,june 15
heron,michigan,august 18
albatross,new york,august 19
heron,kansas,march 10
vulture,new york,may 05
little grebe,kansas,august 16
shoebill,michigan,september 06
heron,michigan,august 28
little grebe,kansas,may 27
flamingo,michigan,may 09
bald eagle,michigan,october 11
stork,michigan,september 09
flamingo,kentucky,september 01
common teal,new york,july 05
long-tailed duck,missouri,june 09
heron,kentucky,july 20
long-tailed duck,maine,june 18
bald eagle,kansas,april 14
heron,michigan,august 30
bald eagle,michigan,may 22
bald eagle,michigan,november 23
shoebill,maine,september 26
vulture,kansas,september 02
bald eagle,maine,august 07
common teal,kentucky,april 24
little grebe,michigan,may 28
flamingo,michigan,july 06
stork,kentucky,april 09
shoebill,michigan,june 23
vulture,new york,august 13
albatross,maine,july 27
vulture,michigan,august 29
stork,new york,september 03
vulture,maine,november 23
common teal,michigan,july 24
bald eagle,kentucky,july 16
vulture,missouri,april 08
stork,kansas,august 29
long-tailed duck,new york,november 01
little grebe,kentucky,october 21
vulture,new york,may 31
vulture,michigan,july 18
little grebe,maine,june 12
vulture,kansas,september 16
shoebill,missouri,august 05
heron,michigan,june 28
bald eagle,maine,april 30
shoebill,kansas,july 09
albatross,missouri,august 16
bald eagle,kentucky,october 05
little grebe,maine,june 20
flamingo,maine,august 05
bald eagle,kansas,october 27
shoebill,kentucky,august 12
flamingo,missouri,august 13
heron,michigan,october 02
bald eagle,kansas,december 04
little grebe,missouri,july 10
albatross,kentucky,august 23
bald eagle,maine,july 02
common teal,maine,july 02
heron,new york,april 23
little grebe,new york,august 27
shoebill,missouri,september 02
shoebill,maine,july 10
albatross,new york,july 23
common teal,kansas,august 29
common teal,new york,june 20
albatross,maine,october 24
vulture,michigan,june 26
shoebill,maine,september 16
bald eagle,maine,july 25
little grebe,kansas,august 15
vulture,kansas,june 29
shoebill,missouri,august 22
stork,kansas,july 30
little grebe,maine,september 07
bald eagle,missouri,june 23
vulture,missouri,june 16
little grebe,new york,july 05
vulture,new york,august 22
stork,michigan,march 20
vulture,kansas,august 11
bald eagle,michigan,september 04
albatross,kentucky,august 21
little grebe,kentucky,june 04
albatross,maine,august 05
flamingo,new york,june 23
shoebill,missouri,november 12
vulture,kansas,may 19
heron,missouri,september 15
flamingo,new york,july 17
shoebill,michigan,october 28
shoebill,missouri,july 29
flamingo,kentucky,june 05
common teal,kansas,august 13
common teal,kentucky,july 24
bald eagle,new york,september 15
vulture,maine,june 18
vulture,missouri,july 18
stork,michigan,june 06
long-tailed duck,maine,september 03
little grebe,maine,june 19
bald eagle,missouri,december 31
long-tailed duck,missouri,july 05
flamingo,kentucky,october 23
albatross,new york,july 01
vulture,kentucky,august 25
shoebill,missouri,july 19
little grebe,new york,august 04
long-tailed duck,maine,june 21
flamingo,kansas,august 22
shoebill,missouri,may 31
long-tailed duck,new york,june 13
stork,michigan,august 25
vulture,missouri,july 08
stork,maine,august 16
stork,maine,august 05
albatross,kentucky,september 01
stork,maine,september 03
vulture,kentucky,august 01
stork,kentucky,march 30
long-tailed duck,michigan,june 30
long-tailed duck,kansas,august 26
stork,michigan,august 24
little grebe,maine,may 26
long-tailed duck,kansas,september 11
albatross,missouri,september 26
bald eagle,maine,september 18
bald eagle,kentucky,august 15
bald eagle,kansas,may 07
long-tailed duck,maine,october 22
little grebe,new york,august 17
shoebill,michigan,august 31
stork,kentucky,may 27
long-tailed duck,new york,may 16
heron,maine,september 16
heron,maine,june 17
vulture,kentucky,june 25
stork,kansas,june 20
shoebill,maine,may 26
heron,maine,april 27
heron,new york,july 01
common teal,kentucky,september 04
long-tailed duck,new york,april 17
heron,kansas,july 19
stork,kentucky,april 19
long-tailed duck,new york,september 21
long-tailed duck,new york,august 21
vulture,missouri,october 14
vulture,kentucky,november 28
long-tailed duck,maine,september 14
common teal,maine,april 18
shoebill,missouri,july 13
bald eagle,new york,april 29
vulture,michigan,april 19
common teal,kentucky,may 15
long-tailed duck,kansas,august 27
shoebill,new york,october 31
little grebe,kentucky,july 17
long-tailed duck,maine,june 18
bald eagle,missouri,august 23
stork,new york,august 21
shoebill,new york,july 01
vulture,new york,august 02
little grebe,maine,september 10
bald eagle,maine,may 31
stork,missouri,september 16
shoebill,kentucky,june 15
common teal,new york,may 28
stork,michigan,august 21
common teal,maine,july 26
stork,kentucky,september 09
stork,missouri,september 07
vulture,kansas,july 17
long-tailed duck,new york,june 10
stork,missouri,july 27
albatross,missouri,april 06
common teal,new york,may 27
albatross,kentucky,june 16
long-tailed duck,missouri,july 22
albatross,missouri,may 23
shoebill,kentucky,august 09
shoebill,michigan,august 08
long-tailed duck,missouri,april 25
little grebe,kansas,may 25
shoebill,michigan,july 28
little grebe,kansas,july 27
heron,kentucky,september 06
little grebe,kentucky,april 28
long-tailed duck,new york,august 08
little grebe,missouri,june 30
shoebill,maine,july 10
albatross,maine,july 06
stork,kansas,september 04
vulture,missouri,june 19
shoebill,missouri,may 30
common teal,kansas,july 09
vulture,kansas,june 22
flamingo,michigan,june 07
albatross,maine,august 17
common teal,new york,july 31
bald eagle,michigan,july 25
shoebill,new york,april 12
stork,missouri,september 13
stork,maine,june 19
long-tailed duck,michigan,march 21
bald eagle,maine,august 01
bald eagle,kentucky,august 13
shoebill,michigan,july 04
bald eagle,kentucky,may 25
albatross,kansas,september 03
albatross,new york,july 17
little grebe,kansas,october 29
flamingo,missouri,august 20
bald eagle,michigan,july 12
shoebill,new york,june 30
shoebill,kentucky,august 05
heron,missouri,july 28
heron,michigan,may 31
albatross,new york,august 13
common teal,missouri,july 10
shoebill,kansas,june 09
bald eagle,new york,august 20
albatross,new york,july 19
long-tailed duck,missouri,june 18
heron,kentucky,july 25
vulture,kentucky,august 08
stork,maine,june 26
heron,new york,july 26
flamingo,maine,june 05
bald eagle,kansas,july 12
vulture,kansas,july 11
long-tailed duck,kansas,july 14
stork,maine,september 10
albatross,new york,march 19
long-tailed duck,new york,may 24
heron,michigan,july 09
long-tailed duck,new york,july 07
albatross,maine,august 07
heron,kansas,july 11
albatross,new york,august 16
common teal,kentucky,september 16
flamingo,maine,june 24
common teal,michigan,september 06
stork,michigan,july 03
flamingo,maine,june 24
long-tailed duck,new york,june 27
stork,kansas,july 04
stork,new york,september 06
long-tailed duck,kentucky,october 06
shoebill,kentucky,november 07
heron,kansas,september 10
shoebill,missouri,may 22
stork,missouri,june 25
bald eagle,new york,august 15
albatross,new york,june 13
vulture,maine,september 29
bald eagle,maine,october 02
bald eagle,maine,june 29
shoebill,kentucky,august 01
common teal,michigan,october 08
shoebill,kentucky,june 19
common teal,kansas,august 27
albatross,new york,may 03
vulture,new york,august 02
common teal,maine,may 31
little grebe,maine,may 12
albatross,michigan,june 14
little grebe,missouri,june 17
vulture,michigan,august 10
little grebe,michigan,august 06
albatross,kansas,july 06
flamingo,kentucky,august 05
long-tailed duck,kansas,august 16
shoebill,michigan,may 31
long-tailed duck,kentucky,june 04
bald eagle,kansas,july 05
shoebill,new york,august 06
flamingo,new york,may 07
stork,kansas,june 22
heron,kentucky,july 14
bald eagle,missouri,july 17
stork,kansas,august 21
long-tailed duck,michigan,july 31
flamingo,kansas,july 10
flamingo,michigan,july 20
little grebe,michigan,may 28
bald eagle,kentucky,september 04
vulture,missouri,june 02
bald eagle,missouri,april 03
stork,maine,july 11
long-tailed duck,michigan,september 03
vulture,michigan,july 26
common teal,michigan,june 24
albatross,kentucky,september 08
shoebill,kentucky,september 01
little grebe,maine,september 24
shoebill,kansas,august 15
vulture,new york,july 24
common teal,maine,august 08
long-tailed duck,maine,august 03
bald eagle,kentucky,august 17
vulture,maine,august 21
heron,michigan,march 25
vulture,missouri,july 28
shoebill,new york,july 15
little grebe,missouri,july 11
little grebe,new york,september 10
long-tailed duck,kentucky,july 21
vulture,kansas,november 06
stork,kentucky,june 11
albatross,maine,july 23
bald eagle,kentucky,june 17
long-tailed duck,michigan,april 30
bald eagle,kansas,june 11
common teal,new york,august 24
bald eagle,kansas,june 10
long-tailed duck,kentucky,may 14
heron,kentucky,august 08
stork,missouri,july 23
flamingo,missouri,may 05
shoebill,michigan,may 16
little grebe,missouri,october 10
